post_url,post_date,text,total_reactions,likes,love,celebrate,comments,reposts,media_urls
https://www.linkedin.com/posts/ford-motor-company_weareford-activity-7274879305128542209-_d4u?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2024-12-17 21:13:07,"We introduced you to our canine co-workers during the dog days of summer, but this season is the time for our feline co-workers to shine. Meet the cozy keyboard cats of Ford: our best friends and most judgmental supervisors when we’re working from home, all in one purring package.  Thanks to Patrick Moran - CIR, CDR, CSSR and his managers Archie and Mia; Danielle Gammon and her desk-hog Callie; Jenn Laub (she/her/ella)’s personal baristas Ibiza and Lola; Jessica Dellinger, MBA’s brand new team of Poppy and Peppercorn; Kerry Snelson and her security guards Rosie, Olley and Coco; and Bridget Horvath’s keyboard crusher Dash.  Want to work closely with your keyboard cats? Check out our hybrid or remote jobs and apply at http://spr.ly/6047Qa0vN. If you don’t, your cat will!   #WeAreFord",1234,937,269,14,48,45,"https://media.licdn.com/dms/image/v2/D4E10AQFQsWZ_0b-kmg/image-shrink_1280/image-shrink_1280/0/1734466373173?e=1747479600&v=beta&t=pXnx_Xk92pK2z5BgRWpwClX_fwh65tvyggLVCTdYzds, https://media.licdn.com/dms/image/v2/D4E10AQHBiDlwuvhBpg/image-shrink_1280/image-shrink_1280/0/1734466374528?e=1747479600&v=beta&t=czNxzoUdgMx6vUM3g4lAnWKQb-2cCQJ6A2pz0zdR7CI, https://media.licdn.com/dms/image/v2/D4E10AQEPkcq-FMfDWw/image-shrink_1280/image-shrink_1280/0/1734466377291?e=1747479600&v=beta&t=UX6z2Tzi3T0Whb7Z1Hp9lbJZC4fEKQUqcoGTz2pk23g, https://media.licdn.com/dms/image/v2/D4E10AQElm2Furzr8OA/image-shrink_1280/image-shrink_1280/0/1734466381459?e=1747479600&v=beta&t=bWRXZNAKeqsH2oq84ueobGlpGehdMk44UXX52-hXp3g, https://media.licdn.com/dms/image/v2/D4E10AQGQCRJSYMRxAA/image-shrink_1280/image-shrink_1280/0/1734466381696?e=1747479600&v=beta&t=BVqVcdJq_WLSJ8v0LCPNqt4SjzN5VOXn_Hf6aRVlEvc, https://media.licdn.com/dms/image/v2/D4E10AQFH_nUuHffJrg/image-shrink_1280/image-shrink_1280/0/1734466382502?e=1747479600&v=beta&t=cyqV1nIzUDGYn_M7YAEeRvVUsnZeraC8A-RxmmZkpGk, https://media.licdn.com/dms/image/v2/D4E10AQGNpRJxnQFnoQ/image-shrink_1280/image-shrink_1280/0/1734466381945?e=1747479600&v=beta&t=HR7fCSlNkwEDPKLdQLktbcp_vPlQvB3Wij2HaomdAas, https://media.licdn.com/dms/image/v2/D4E10AQHSuzctv9zyDA/image-shrink_1280/image-shrink_1280/0/1734466382843?e=1747479600&v=beta&t=MWTj4NAsAc_f30ymQjRvrO9RjA7nDlxMw5nDWODjl7E, https://media.licdn.com/dms/image/v2/D4E10AQHjfdhOflQ-ww/image-shrink_1280/image-shrink_1280/0/1734466382968?e=1747479600&v=beta&t=q-aSnRQN1ZoOu-2hxe52A644vWDfIG24wRu41MaNpaQ, https://media.licdn.com/dms/image/v2/D4E10AQFdYk6gElUshA/image-shrink_1280/image-shrink_1280/0/1734466384838?e=1747479600&v=beta&t=VHLGzDfPNnlYmy0gY9cmnP6bv5HAA0imm1d_pEJOSfw"
https://www.linkedin.com/posts/ford-motor-company_as-we-wrap-up-our-campus-recruiting-season-activity-7273381285140578307-B1cg?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2024-12-13 18:00:31,"As we wrap up our campus recruiting season, we wanted to say thank you to everyone who came out to meet us and all the schools across the U.S. that hosted us. Do you recognize your alma mater?  Thank you, and see you next fall!",733,690,19,17,13,14,"https://media.licdn.com/dms/image/v2/D4D10AQHdk_vExVvWhA/image-shrink_1280/image-shrink_1280/0/1734109206009?e=1747479600&v=beta&t=kfwdc2GMEoRM9XecxwJqZxXoVGhrN62qc0EjS9GEwTE, https://media.licdn.com/dms/image/v2/D4D10AQE_3xXs6KIcUA/image-shrink_1280/image-shrink_1280/0/1734109205723?e=1747479600&v=beta&t=MFS_0c46teO5d_8GWPhMInFpg74CY4rvQSrmMUTC2b8, https://media.licdn.com/dms/image/v2/D4D10AQHP-DpVk95RlQ/image-shrink_1280/image-shrink_1280/0/1734109208627?e=1747479600&v=beta&t=kWuz39NeJiLUR9cNv6FFdKnp-fUW8J5YvpH9ffBvjN8, https://media.licdn.com/dms/image/v2/D4D10AQGF20Jd7xcMaw/image-shrink_1280/image-shrink_1280/0/1734109208275?e=1747479600&v=beta&t=IREl56Y5t-GtTGgMuJ0CEQ_z3hVfzKzP1ucwSJB5UQ8, https://media.licdn.com/dms/image/v2/D4D10AQGOV_dN_NiGjg/image-shrink_1280/image-shrink_1280/0/1734109209469?e=1747479600&v=beta&t=QXuWqe85FIvBDIFikcRra4BueQpcJwQDlZBsbA-EITk, https://media.licdn.com/dms/image/v2/D4D10AQHq6sKdMtnznA/image-shrink_1280/image-shrink_1280/0/1734109214296?e=1747479600&v=beta&t=l7fnoKvVxjF0x2G05fiVXzEteUthq-TA27lb1Jh91GU, https://media.licdn.com/dms/image/v2/D4D10AQHPR5q60FBhIg/image-shrink_1280/image-shrink_1280/0/1734109215065?e=1747479600&v=beta&t=oSPQFMdAWFcZT-bny-C1yd_4MBUtWezT7xs66Hh5Dtw, https://media.licdn.com/dms/image/v2/D4D10AQGyHytYL-Z1fg/image-shrink_1280/image-shrink_1280/0/1734109216600?e=1747479600&v=beta&t=nwlvilD1mWJfe7GCnafitzHrltTVNay94xc40xklOJM, https://media.licdn.com/dms/image/v2/D4D10AQHjJopHaywISg/image-shrink_1280/image-shrink_1280/0/1734109220255?e=1747479600&v=beta&t=-pbvvhBChZ61cqClDxIJfKiweENaBUhDn8yBpdr2WD0"
https://www.linkedin.com/posts/jim-farley_we-continue-to-be-inspired-by-first-responders-activity-7288236023644372994-I835?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-01-23 18:00:13,"We continue to be inspired by first responders risking their lives in Southern California, and we are working to support those in greatest need.   Today, Ford dealers across 13 western states joined Ford Philanthropy and made a donation to the California Community Foundation's Wildfire Recovery Fund. Thank you to our amazing dealers. So many have lost so much, and they need our help. You can read more about how you can help, and how Ford Motor Company is supporting communities here: https://lnkd.in/g2p5Gzv4",517,406,29,12,29,24,https://media.licdn.com/dms/image/v2/D5622AQE-xt5GI4TzUg/feedshare-shrink_2048_1536/B56ZSUECyxHsAw-/0/1737650876064?e=1749686400&v=beta&t=BneFCsKW1dQ8uCXeDzaJyxYbYNHK3zU_Wk5mVC44YW8
https://www.linkedin.com/posts/ford-motor-company_ford-motor-company-linkedin-hits-4-million-activity-7294733737043341312-oB0h?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-02-10 16:07:32,"Thank you to our 4 millionth follower - and the 3,999,999 of you who came before! We are so grateful to everyone who has joined us along the way as we share stories about our amazing employees and the iconic products they put on the road every day.  Would you like to move the world and make the future with us? Learn more at http://spr.ly/6043Ir2xP   #WeAreFord",2950,2599,145,195,109,52,https://dms.licdn.com/playlist/vid/v2/D5610AQEjZ5F8g7wFJA/mp4-720p-30fp-crf28/B56ZTwZnOFGQBw-/0/1739200043382?e=1747479600&v=beta&t=c5u_HlG50-2vZg9rlycVLk24ZqBJyKirauvzq3MEIlA
https://www.linkedin.com/posts/ford-motor-company_weareford-facesofford-fordimg-activity-7270965240282923008-bSWe?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2024-12-07 02:00:01,"Justine Reanney welcomes challenges. As a youngster, she was diagnosed with dyslexia, and she learned early on that she had to “work harder and dig deeper” to overcome difficulties. As the general manager of China exports for Ford Thailand, that growth mindset takes her far in her career and in life, and she’s inspired by others’ grit as well.  Would you like to work with talented teammates like Justine? Learn more at  careers.ford.com  #WeAreFord #FacesOfFord #FordIMG #FordThailand",485,419,36,27,7,5,
https://www.linkedin.com/posts/ford-motor-company_a-handshake-deal-for-america-ford-employee-activity-7313604396875988992-n53s?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-04-03 18:52:48,"Our commitment to the American driver, and our support of American jobs, is stronger than ever. That's why starting today in the U.S., we're offering employee pricing to everyone. We're calling it Ford Motor Company: From America, For America. Because when you invest in a Ford vehicle, you're investing in American jobs and communities. #WeAreFord https://lnkd.in/gbjqqrUW",1282,1077,75,110,92,227,https://media.licdn.com/dms/image/sync/v2/D5627AQFDyl4fCv7BNg/articleshare-shrink_1280_800/B56ZX7G84FGsAQ-/0/1743674659224?e=1747479600&v=beta&t=iWWPG75JS-_Su0Ey8H6Kfh0uT-TfXMcIicatNmeRYA4
https://www.linkedin.com/posts/ford-motor-company_blackhistorymonth-weareford-activity-7292238703446413312-TUPN?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-02-03 18:53:10,"""Detroit was having a moment in the mid 20th century."" The automotive industry drew thousands of people to Detroit for job opportunities and to be a part of something big: the automotive boom.   In honor of #BlackHistoryMonth, we're opening the Ford Archive to connect third-generation employees with a piece of their family’s history, and to share a glimpse of their incredible journey to pursue a better life. #WeAreFord",244,212,16,15,5,14,https://dms.licdn.com/playlist/vid/v2/D4E05AQFewiCjBAAOIA/mp4-720p-30fp-crf28/B4EZTM8VrHGYBs-/0/1738605188669?e=1747479600&v=beta&t=Vpli1ZUgAL1UNB8NRTt3Ez7n_xwpWB3YtF1_JW-Pqkw
https://www.linkedin.com/posts/ford-motor-company_powering-through-snow-like-a-tank-thats-activity-7290434240662446080-TB3i?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-01-29 19:22:52,Powering through snow like a tank? That’s the Ford F-150® Lightning®.,399,371,13,10,15,29,https://dms.licdn.com/playlist/vid/v2/D4E05AQGvYd8kh2uFkQ/mp4-720p-30fp-crf28/B4EZSzTGSMHgBg-/0/1738174969390?e=1747479600&v=beta&t=wKmk1lNQtPLuJEeO9m3SasvHDhQP0LMmU7zCwUuixG0
https://www.linkedin.com/posts/ford-philanthropy_our-hearts-go-out-to-those-impacted-by-the-activity-7284554184706637824-Ba-e?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-01-13 18:57:26,"Our hearts go out to those impacted by the devastating fires in Southern California. Ford has always shown up for communities, and we are committed to being there for the Los Angeles area now and over the long journey ahead.   Today we announced two grants to support urgent critical relief needs, one to the Los Angeles Fire Department Foundation and one to the California Community Foundation's Wildfire Recovery Fund.   These contributions are on top of Ford Philanthropy’s long-term, ongoing support for the American Red Cross, Feeding America and Team Rubicon, organizations that are already providing shelter, food, and other on-the-ground support.   We know that there is more we can and will do, but right now our focus is on helping to address immediate critical needs. That includes ensuring that firefighters, first responders and others risking their lives are cared for and supported.  Please join us and our employees in supporting these efforts by contributing to: Team Rubicon: https://lnkd.in/dEbQ9aZZ California Community Foundation: https://lnkd.in/gPY-uGU3 American Red Cross: https://lnkd.in/dEbQ9aZZ Feeding America: https://lnkd.in/ekmewMge",327,242,35,3,7,41,https://media.licdn.com/dms/image/v2/D5622AQEn_sn9Wsp5cA/feedshare-shrink_2048_1536/B56ZRfvblKHwAo-/0/1736773057680?e=1749686400&v=beta&t=jKCrLDr3TCyrsOhhtLbal-xDzRjFvDQpn55Lkmo0p9I
https://www.linkedin.com/posts/ford-motor-company_weareford-afrotech-activity-7265850130791051264-NCdz?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2024-11-22 23:14:24,"We were proud to be a part of AFROTECH 2024 in Houston! Thanks to everyone who stopped by to say hi to the Ford team. We loved meeting all of you!  If you couldn’t be there, don’t worry – you can check out our current opportunities at http://spr.ly/6047t6HAS.   #WeAreFord #Afrotech",427,390,16,16,14,7,"https://media.licdn.com/dms/image/v2/D5610AQHNmXWaPAInOA/image-shrink_1280/image-shrink_1280/0/1732313653351?e=1747479600&v=beta&t=V_TNErlfzt8wfW_qCheu_RDEe7y38rSSPzdAF66HYP0, https://media.licdn.com/dms/image/v2/D5610AQGCJJ9M5V6czw/image-shrink_1280/image-shrink_1280/0/1732313653271?e=1747479600&v=beta&t=qwu6zJIP1cXNor3RCC1Voj14lTIvWidSmMuLoGdAwGw, https://media.licdn.com/dms/image/v2/D5610AQGdvyXlYZxqaQ/image-shrink_1280/image-shrink_1280/0/1732313654125?e=1747479600&v=beta&t=GlnMLNGFRhBaMBcPTjoLUHuE7Zv4ktPL0kgRM4xyOI0, https://media.licdn.com/dms/image/v2/D5610AQE6VaYvPsJl4w/image-shrink_1280/image-shrink_1280/0/1732313655164?e=1747479600&v=beta&t=gpPiUcN0Pa8Rr5xTwDxjHtwPklnSkDdZtw8fWZqpibo, https://media.licdn.com/dms/image/v2/D5610AQFD5294z474GQ/image-shrink_1280/image-shrink_1280/0/1732313656248?e=1747479600&v=beta&t=O5N_UHNVl_BREL_ZgkpIKVAYvU6kmzM37npRpTf-1fM, https://media.licdn.com/dms/image/v2/D5610AQGMTQ1WYg_2Og/image-shrink_1280/image-shrink_1280/0/1732313658055?e=1747479600&v=beta&t=o2QUJBDkfccp7yNfjPEtsE1IuizcRLfxRhnZiyC2W8Y, https://media.licdn.com/dms/image/v2/D5610AQEEodU85C5A1g/image-shrink_1280/image-shrink_1280/0/1732313659936?e=1747479600&v=beta&t=A0LXRYqIgzz6uFm8u1HKWaXChsIoFzVt41XFRB9hHZI, https://media.licdn.com/dms/image/v2/D5610AQH1ukLtq0EMGQ/image-shrink_1280/image-shrink_1280/0/1732313662355?e=1747479600&v=beta&t=I4fKTkKX52dBfmWUu29OpmAlWDenPbi925vYHRPSllY"
https://www.linkedin.com/posts/ford-motor-company_our-good-neighbor-plan-was-shaped-by-resident-activity-7290126734484488192-uQZ8?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-01-28 23:00:57,Our Good Neighbor Plan was shaped by resident input and is designed to not only meet the present needs of rural West Tennessee but also to cultivate a brighter future for residents of all ages. We are excited to be moving forward together!,191,175,5,8,5,18,https://dms.licdn.com/playlist/vid/v2/D4E05AQGF5ZExyX3QeQ/mp4-720p-30fp-crf28/B4EZSu61a6HgBk-/0/1738101653868?e=1747479600&v=beta&t=8HEdKN45ZmCIo8fJbz2HzIlF7NZdk3NfUNJfOWwJCvI
https://www.linkedin.com/posts/ford-motor-company_weareford-forddesign-facesofford-activity-7265047935711625216-gAWE?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2024-11-20 18:06:45,"Growing up in Oklahoma, Eric Um loved art but decided to study engineering. As a college freshman, a TV show set him on a whole new path – one that brought him to Detroit and the world of automotive design. After working on everything from concept cars to family SUVs, the Ford experience designer now works “where the rubber hits the road” translating customer feedback and forecasts into the best vehicles possible.   Find out how this artist, designer, MBA student and dedicated dad makes his mark on the future of mobility at Ford.  Would you like to change the way the world moves at the company that started it all? Learn more at https://lnkd.in/g5X8kpRd  #WeAreFord #FordDesign #FacesOfFord #DriversofChange",744,691,21,23,51,14,
https://www.linkedin.com/posts/ford-motor-company_mlkday-activity-7286014478909878273-bdXc?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-01-17 14:40:19,"Through the Ford Volunteer Corps, Ford employees can give back to their communities with 16 hours of paid service. Visit careers.ford.com for available opportunities to join the team and make a difference.",164,146,9,6,8,6,
https://www.linkedin.com/posts/ford-motor-company_weareford-fordmexico-activity-7263551447126949888-spNX?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2024-11-16 15:00:15,"The Cuautitlán Assembly and Stamping Plant celebrated its 60th anniversary recently at its annual open house for employees and their families and friends. Attendees enjoyed a wellness pavilion and a fun fair full of activities like bumper cars, a merry-go-round, a racing simulator, and ziplines. Live music got everyone moving and grooving together. Kids also had a chance to see what their parents do all day by checking out their work areas in stamping, bodywork, paint and more.  Want to be part of celebration like these? Learn more about opportunities at http://spr.ly/6044sVo4K   #WeAreFord #FordMexico",487,450,19,18,18,13,"https://media.licdn.com/dms/image/v2/D5610AQHD8dcpNMrRPw/image-shrink_1280/image-shrink_1280/0/1731765603174?e=1747479600&v=beta&t=w9l9BZ3PafozgvUy9dpVzowGhK9auQHBwBHY4dcA6K0, https://media.licdn.com/dms/image/v2/D5610AQEovvSNyl1glQ/image-shrink_1280/image-shrink_1280/0/1731765603669?e=1747479600&v=beta&t=_7RozTk6agLh4_ZvOcXPavAVahT69g-G9MLuUXnbfnQ, https://media.licdn.com/dms/image/v2/D5610AQEKeCbaHp8RWg/image-shrink_1280/image-shrink_1280/0/1731765606973?e=1747479600&v=beta&t=1lzh9ibCqo7I83tZdal_dXQPNR3yHMcjZYWWpCCR6Ig, https://media.licdn.com/dms/image/v2/D5610AQGi5_dyCmBW1g/image-shrink_1280/image-shrink_1280/0/1731765606912?e=1747479600&v=beta&t=BZI2pwK6UiJ-4FBoMU86Td8_fqYsGnIjDUjFb-T19Yk, https://media.licdn.com/dms/image/v2/D5610AQHJMqzvyrERKA/image-shrink_1280/image-shrink_1280/0/1731765607749?e=1747479600&v=beta&t=bbWCWjUn9qqyqfMJFhEVnqtS5MpYsjtL2BjxTvmHh60, https://media.licdn.com/dms/image/v2/D5610AQEwpIWMeTchPQ/image-shrink_1280/image-shrink_1280/0/1731765608690?e=1747479600&v=beta&t=iiZv4x7AK5FXk5ghbNWzV2QPbzXwbHE5gkcQ2R6uWQc, https://media.licdn.com/dms/image/v2/D5610AQHDEKftSJgAmA/image-shrink_1280/image-shrink_1280/0/1731765609591?e=1747479600&v=beta&t=mSgOqQD2TV6t2yMwCCUuWG3uRXMb1W8KjG33ukl0sp8, https://media.licdn.com/dms/image/v2/D5610AQGIfLdppDoyAg/image-shrink_1280/image-shrink_1280/0/1731765610056?e=1747479600&v=beta&t=Bcvt5IcL5EUfHGkRg-AZqCxAQeNTfenXBLllSjft4K0, https://media.licdn.com/dms/image/v2/D5610AQGYIawDXuynfA/image-shrink_1280/image-shrink_1280/0/1731765613177?e=1747479600&v=beta&t=_R1OOqLoEWYXxmFDkm73JSr5MHlePGwQJbACUE5muAs"
https://www.linkedin.com/posts/ford-motor-company_fordgoodneighborplan-fordcommunityrelations-activity-7288318796186988544-O91U?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-01-23 23:16:51,"Today we’re proud to announce our Good Neighbor Plan for West Tennessee, a $9 million investment for our future manufacturing community.  The funds will be used for community initiatives, workforce development and environmental protection.   See more: FordGoodNeighborPlan.com.  #FordGoodNeighborPlan #FordCommunityRelations #FordPhilanthropy #MovingForwardTogether",459,406,25,21,23,35,https://dms.licdn.com/playlist/vid/v2/D4E05AQGEb8fIOBqVjA/mp4-720p-30fp-crf28/B4EZSVOsadGwBg-/0/1737670609973?e=1747479600&v=beta&t=B7AmEWEsnnZZIpAhHHocJZx6vaDsf-ZmbYszhbOU9Ko
https://www.linkedin.com/posts/ford-motor-company_weareford-afrotech-activity-7263213798151323648-3zG7?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2024-11-15 16:38:33,Are you at AFROTECH? Stop by and meet the Ford team! We’d love to talk to you about how you can move the world and make the future with us. #WeAreFord #Afrotech  Unable to make it? Visit http://spr.ly/6044sT7oq for available opportunities.,480,455,12,10,8,13,"https://media.licdn.com/dms/image/v2/D5610AQGwob9qPjo1Ew/image-shrink_1280/image-shrink_1280/0/1731685101202?e=1747479600&v=beta&t=vmbB-sgNdBhdpuWB1Cs4PLQrikC1ph5LHg6AHTXeuNA, https://media.licdn.com/dms/image/v2/D5610AQE0NCfbNZwqow/image-shrink_1280/image-shrink_1280/0/1731685102048?e=1747479600&v=beta&t=mFD07xLQ7XPdTGxVkj1ujx2oIC3IuGeDKZwefVIyHcE, https://media.licdn.com/dms/image/v2/D5610AQG6apiRd9tS6g/image-shrink_1280/image-shrink_1280/0/1731685102816?e=1747479600&v=beta&t=ykEvUKVLVhNoaAJQlkM69Ty83daZKeCII9FDQqgwI9s, https://media.licdn.com/dms/image/v2/D5610AQGedBTlF4162Q/image-shrink_1280/image-shrink_1280/0/1731685102118?e=1747479600&v=beta&t=T6icHqihGTJcWpdL2bxy-ngDzMqP3X7FIAi3hBE3lfs"
https://www.linkedin.com/posts/ford-motor-company_to-survive-and-thrive-off-the-grid-ben-westby-activity-7287868334849622019-9wV6?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2025-01-22 17:26:53,"To survive and thrive off-the-grid, Ben Westby needed a truck with maximum capability. Enter the Ford F-150® Lightning®.",581,531,31,15,27,35,https://dms.licdn.com/playlist/vid/v2/D4E05AQHaU07Kj_gHMQ/mp4-720p-30fp-crf28/B4EZSO1WfDGYBg-/0/1737563207488?e=1747479600&v=beta&t=wzJIedsPo-9VGrvOGbM9UuViqZhb2RxgUh3o9USW0Ew
https://www.linkedin.com/posts/ford-motor-company_wdd-forwardas1-breakthrought1d-activity-7262943795774726144-SsPt?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2024-11-14 22:45:39,"Ford Motor Company has partnered with Breakthrough T1D (formerly JDRF) since 1998, raising over $80 million. In honor of Diabetes Awareness Month, you can donate to enter to win a 2025 Shelby Super Snake & support Breakthrough T1D.   Donate here: http://spr.ly/6047sPwX9  #WDD #ForwardAs1 #BreakthroughT1D #WorldDiabetesDay",1432,1281,105,18,22,53,"https://media.licdn.com/dms/image/v2/D5610AQGCLJDk6XpJJw/image-shrink_1280/image-shrink_1280/0/1731620735181?e=1747479600&v=beta&t=wRx8idPvyCaVv_m-Jx6MKW8nNlaTS3vjwbtfo_YHpp4, https://media.licdn.com/dms/image/v2/D5610AQGPEBXKca-VTA/image-shrink_1280/image-shrink_1280/0/1731620736522?e=1747479600&v=beta&t=0ItQMwFvqHyI2YnrR4M0RKlzhHZ9GDNyExLNyt5WllM, https://media.licdn.com/dms/image/v2/D5610AQFhK2j3CyZ1zA/image-shrink_1280/image-shrink_1280/0/1731620737140?e=1747479600&v=beta&t=YmonMRbXNoysrwvgkVQHVuPMCDFt_kHFuJ2OvdRMmNE, https://media.licdn.com/dms/image/v2/D5610AQG1IqprTmsrGQ/image-shrink_1280/image-shrink_1280/0/1731620737650?e=1747479600&v=beta&t=VWCDYR5U1h-y3e8hgb1metMlbPps9uu-8q_xn9QucsQ, https://media.licdn.com/dms/image/v2/D5610AQFgFzSDD00BkQ/image-shrink_1280/image-shrink_1280/0/1731620738166?e=1747479600&v=beta&t=XfQwQh2gysQE0V8WzosgwqZPuhonvY-b04YkNg1KpjQ, https://media.licdn.com/dms/image/v2/D5610AQGnJ7yKBSiQhA/image-shrink_1280/image-shrink_1280/0/1731620738586?e=1747479600&v=beta&t=zysmkCskVc5M28YHSxeyfaKqgYZsuVGjE2JWeGS7PdE"
https://www.linkedin.com/posts/ford-motor-company_weareford-tbt-fordheritage-activity-7262881612516737024-P1iX?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2024-11-14 18:38:34,"Happy 70th birthday to one of Ford’s most iconic products of all time: the Thunderbird. Inspired by European design, the full-size vehicle that resembled a sports car debuted in 1954 at the Detroit Auto Show.  Love Ford history? Visit https://lnkd.in/dxEACDs3 to browse and download product history.   #WeAreFord #TBT #FordHeritage",650,591,43,12,36,24,
https://www.linkedin.com/posts/ford-motor-company_weareford-activity-7261377109917335553-VvGk?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFqVoVQBwS5V984XVmuyo77EUIIce7rnpa0,2024-11-10 15:00:12,"Scott Morton, a senior operations manager for Integrated Services, was drawn back to Michigan from Wisconsin in 2013. When he joined Ford he had no idea that one day he’d be working at the newly remodeled Michigan Central Station, a historical building with family ties. His wife’s grandfather worked at the train station for the railroad company doing pre-computer era analysis, tracking data for the company. Morton also recently learned that as a child his mother traveled through the station to San Francisco to meet up with her father, who had been deployed to Japan with the Army in the 1950s.  He has also forged another connection on his own. In 2023, Morton created a nonprofit, Elevate, aimed at bringing stability and flexibility of transportation to Detroiters. Created at The Factory, Ford’s office space just down the road from Michigan Central in Corktown, the organization offers older model Ford vehicles on an all-inclusive subscription basis. Elevate was acquired by another nonprofit organization, Feonix – Mobility Rising, which operates out of the Book Depository building in the Michigan Central complex.  Morton says Ford went above and beyond in its redevelopment project, and believes the refurbished building, its location, and the collaborative nature of Michigan Central may help Ford attract new talent at a time when the city is being shaped into a tech and innovation hub. “The fact that we're open and embracing new ideas, new people, and new entrepreneurs who can challenge us, I think that's only going to make us stronger.”  Morton has felt a kinship with native Detroiters since returning to the area and feels privileged to be working there. He also looks forward to area amenities, such as the RiverWalk. “To see Michigan Central Station and the whole Corktown community makes me really proud of Michigan, the city, and Ford. It’s really cool to be able to work there.”  Would you like to work at a company that values the best of the past and uses it to transform the future? Join us at http://spr.ly/6046SxF5n #WeAreFord",255,226,13,14,24,13,"https://media.licdn.com/dms/image/v2/D5610AQEFaafRJ_5BzQ/image-shrink_1280/image-shrink_1280/0/1731247201411?e=1747479600&v=beta&t=IjKFLL1KnTd6ScnPwpURmtR3iSUfVMv5c92Ev1RwRmM, https://media.licdn.com/dms/image/v2/D5610AQHiPAJPTHkezw/image-shrink_1280/image-shrink_1280/0/1731247202048?e=1747479600&v=beta&t=AqHEBxFevNstaQ4mG_tl8A5woPvksvS2Ovu92nR_gqc"
